key,score
554064,0.850429
424171,0.652983
113590,0.877691
10582,0.255898
169594,0.364619
118856,0.694951
324526,0.456288
436071,0.733563
477029,0.0267494
1477,0.552755
315787,0.650506
34750,0.773762
126691,0.415231
419627,0.676355
405254,0.378833
484347,0.191513
200130,0.529217
253412,0.28717
270741,0.186174
484174,0.738167
143901,0.612478
578355,0.0961017
226504,0.812721
188245,0.333966
189235,0.0615025
173185,0.667131
289142,0.00339626
403218,0.426414
185739,0.688572
254285,0.00869984
403439,0.723455
256386,0.834051
213639,0.042594
430755,0.0841687
116152,0.759735
114571,0.89397
511660,0.318522
215725,0.762021
173587,0.605894
206010,0.530272
103629,0.824595
96632,0.883645
136684,0.529706
234216,0.878292
331374,0.275261
136315,0.763186
9652,0.546657
196569,0.417911
564984,0.773589
43499,0.948706
533666,0.417678
467212,0.250672
159209,0.426026
262221,0.153753
199922,0.661478
158321,0.732011
238235,0.869595
435120,0.302372
205869,0.145064
683,0.567693
392394,0.345181
345979,0.041238
256658,1.81708e-06
262851,0.282601
352195,0.213116
158907,0.751681
203660,0.426596
526108,0.111683
89258,0.955453
443771,0.24938
84841,0.888414
494060,0.31016
149900,0.696174
179880,0.42528
538199,0.174535
365951,0.25129
251535,0.681772
293385,0.668619
160048,0.454379
111203,0.837913
489742,0.44283
227244,0.0108066
579953,0.892812
248845,2.30456e-06
226562,0.787807
181662,0.583006
345843,0.768479
84445,0.789904
67332,0.770889
170504,0.440759
150093,0.828673
50824,0.356912
208722,0.534454
112835,0.809725
554219,0.0834657
160359,0.700075
136502,0.618616
547651,0.506576
559574,0.30039
338456,0.630185
223941,0.0244303
80729,0.919845
126907,0.725049
211065,0.564417
500587,0.483544
511918,0.293803
333184,0.0855268
114226,0.762407
69210,0.688809
20421,0.72926
459204,0.364016
105743,0.769562
3534,8.1756e-08
141316,0.792957
285760,0.00791681
257424,0.513405
138560,0.832129
98744,0.832907
508884,0.511562
452938,0.111027
102634,0.722634
190165,0.328341
469690,0.591767
557118,0.877346
574835,0.37904
542467,0.602053
468683,0.354191
278411,0.195029
64865,0.837267
4412,0.120872
149937,0.917352
26898,0.75617
523843,0.380051
233311,0.660441
580162,0.615201
514501,0.159702
395273,0.820416
23672,0.739953
441353,0.457144
304012,0.707622
486736,0.235129
291510,0.466302
281400,0.101109
111544,0.785927
107752,0.634933
270279,0.243346
183898,0.202039
372460,0.0300419
247893,0.786967
439043,0.408832
483098,0.384007
443659,0.82936
81241,0.570064
419016,0.826221
293817,0.671794
98983,0.81937
218523,0.580215
126173,0.763591
72812,0.366752
498923,0.220411
23529,0.909111
187818,0.575641
404399,0.629702
263183,0.248059
216494,0.417116
40911,0.796536
178360,0.243526
537963,0.229009
385530,0.696321
98104,0.796974
162429,0.676811
99164,0.594092
385564,0.841538
440693,0.224835
312899,0.795498
85452,0.894366
237123,0.616631
122320,0.423476
557088,0.708587
506198,0.33189
207458,0.119158
405746,0.407087
307489,0.481255
231835,0.65995
195976,0.387814
66871,0.816562
43579,0.433602
8053,0.29658
401055,0.597126
414750,0.698688
410687,0.310402
374412,0.366172
117488,0.915843
143898,0.621197
87068,0.635829
475787,0.046279
425022,0.174201
401504,0.98546
197321,0.442003
37271,0.727894
528015,0.233962
389731,0.578718
323331,0.567854
485142,0.599222
358973,0.488954
111999,0.929295
24808,0.83876
71747,0.645409
41102,0.841574
190981,0.493634
182109,0.319005
295309,0.680845
124275,0.619987
574679,0.311919
40808,0.933142
460864,0.542552
412509,0.2016
253667,0.0804496
25055,0.754447
443740,0.48267
438323,0.311143
151248,0.569639
115980,0.822379
249606,0.844644
1077,0.635114
476776,0.350648
275471,1.83151e-07
55687,0.872524
35783,0.409909
61078,0.467097
453804,0.737671
103962,0.958921
45572,0.645412
323408,0.0344099
232226,0.971972
107480,0.909023
362815,0.0154889
490806,0.416061
90842,0.824461
29233,0.896001
113719,0.917127
246542,0.134565
408859,0.311973
19674,0.944631
109588,0.272893
467483,0.404169
103764,0.639015
129718,0.698774
324014,0.76434
430526,0.158674
12035,0.0234879
302750,0.068019
515181,0.652798
366135,0.147346
129728,0.627776
114239,0.876683
451374,0.22401
161385,0.591429
85665,0.772051
35578,0.868087
128481,0.878769
351239,0.811454
69845,0.874805
377485,0.315148
375006,0.809343
14631,0.436393
253678,0.0367327
307618,0.534983
524899,0.236999
203452,0.612608
178118,0.616859
290273,0.0985844
194922,0.406483
463748,0.190527
511527,0.553209
129663,0.440168
454557,0.450245
85778,0.889436
134559,0.716209
315600,0.0252972
131676,0.890947
452392,0.0296723
148033,0.352566
494451,0.462488
209943,0.855802
464498,0.405787
105793,0.612864
467762,0.300336
156767,0.32734
517808,0.0977724
363043,0.0169393
61531,0.831882
446813,0.142446
120861,0.469102
409339,0.248683
299876,0.488607
430042,0.418062
577441,0.092622
270666,0.0830317
380690,0.214105
153267,0.498569
469980,0.0654726
65875,0.498051
204701,0.514592
68657,0.794648
446033,0.441407
501724,0.416687
532011,0.0527636
184328,0.523076
142496,0.596149
207825,0.267326
372303,0.231271
424562,0.604599
515639,0.727015
523501,0.19752
452563,0.262061
125826,0.816135
96914,0.406585
414508,0.89857
107854,0.89618
290084,0.556359
193974,0.278975
107276,0.49844
249669,0.565073
247092,0.133046
485864,0.0042985
119415,0.869122
480421,0.247049
471953,0.768677
292419,0.379518
49477,0.592133
545683,0.0174376
304795,0.423534
446474,0.505124
473061,0.409896
343822,0.594093
329950,0.292239
202219,0.150887
270567,0.740632
275531,0.0813146
415666,0.332715
205280,0.185916
114060,0.917486
324039,0.74509
341498,0.00199985
28580,0.768716
477621,0.0298635
272369,0.480014
270627,0.160813
248888,0.0230012
140158,0.289977
520456,0.543464
278708,0.734124
52028,0.854993
155173,0.816591
261432,0.833054
24723,0.690345
272052,0.697037
438131,0.516198
383835,0.263385
57149,0.84678
463169,0.201984
162259,0.50281
351207,0.166208
471292,0.0441214
189196,0.424637
554438,0.616277
313414,0.327213
151039,0.744531
438742,0.505765
261978,0.850955
376954,0.794456
315285,0.123583
402145,0.917542
157915,0.760622
570469,0.87147
521571,0.444177
344024,0.123321
477650,0.0202979
95659,0.636772
149559,0.715856
324553,0.664851
269881,0.480523
133781,0.652251
345153,0.163888
345001,0.208954
474432,0.453344
43784,0.566098
323268,0.646383
266010,0.40686
163038,0.682952
12578,0.0603291
342264,0.0419565
136039,0.933745
559340,0.167759
443967,0.170966
376422,0.502024
71201,0.942911
212449,0.0266338
226409,0.739738
410288,0.514679
313797,0.220235
244902,0.735246
171379,0.463971
435155,0.027271
293886,0.509131
187981,0.337942
564622,0.844963
417487,0.200199
318835,0.0549915
452949,0.12925
113740,0.089387
190295,0.348695
11522,0.760664
506256,0.403476
335184,0.624488
304242,0.107793
256823,0.269916
189584,0.12429
67406,0.874745
456780,0.454807
539156,0.475773
107783,0.808994
25525,0.887045
521633,0.279658
245863,0.571722
120258,0.705796
482244,0.522398
15516,0.830938
91251,0.9433
183081,0.194523
329092,0.01512
20165,0.91768
504760,0.539146
329721,0.0668814
58586,0.73719
463747,0.17491
408438,0.0616741
260017,0.204999
54842,0.811655
305259,0.122779
505896,0.224267
80254,0.440986
404778,0.553215
206459,0.105543
261324,0.416047
33020,0.905546
357572,0.489732
460462,0.765347
392291,0.571433
37562,0.726948
397805,0.0624976
408513,0.57247
261879,0.75039
119215,0.699375
307930,0.484975
432979,0.20173
462117,0.0894053
134449,0.766278
419239,0.146398
393149,0.138547
35889,0.827484
377360,0.163523
179656,0.299751
330432,0.173758
143662,0.403676
334113,0.358766
446498,0.83668
307957,0.549674
451131,0.146407
139051,0.724661
107776,0.58391
12929,5.74881e-08
267011,0.809125
545235,0.399992
187393,0.0712252
440487,0.562683
307553,0.465511
565389,0.713043
241610,5.14332e-07
226436,0.590309
371119,0.727238
158802,0.652691
22088,0.623846
225097,0.740112
237908,0.0202926
149366,0.637448
545725,0.357108
380734,0.319654
49659,0.785399
497793,0.47273
388461,0.335225
135010,0.870694
129916,0.683577
569074,0.883943
479569,0.025483
548404,0.00654535
552435,0.636487
285197,0.0613868
182353,0.261737
415614,0.498367
174813,0.523661
156725,0.358034
303805,2.56339e-07
390603,0.0176527
179527,0.413406
211026,0.417769
72001,0.686245
318672,0.00631472
572235,0.84866
396973,0.668753
151639,0.858741
184382,0.599728
34483,0.924003
337965,0.583781
515329,0.327079
470906,0.200318
50769,0.935583
525794,0.496285
456560,0.0524923
242295,0.488552
138581,0.87196
23089,0.655724
486156,0.240108
101026,0.816197
209180,0.373387
529170,0.278346
451165,0.172644
368843,0.913106
410533,0.833347
212820,0.443176
131314,0.887828
541211,0.0557852
457883,0.661824
535604,0.233308
326265,0.393161
22990,0.903696
92961,0.722774
416075,0.776924
271924,0.373936
74280,0.875729
360570,0.51651
395593,0.603375
80550,0.661446
32435,0.732748
350560,0.236885
303648,0.549504
514509,0.312715
251526,0.670033
355793,0.537443
154665,0.799411
447808,0.419567
339580,0.192346
995,0.503524
209880,0.47314
312402,0.574812
508655,0.324276
470234,0.697493
483458,0.520612
464259,0.227819
443625,0.558727
548968,0.688253
464058,0.355733
256218,0.226252
107961,0.783611
551238,0.435409
406910,0.847893
367755,0.932419
121323,0.666995
147484,0.713953
521904,0.481462
409770,0.791419
464266,0.217034
352798,0.197739
397106,0.0608271
347565,0.266321
420133,0.804521
221980,0.550461
274065,0.198382
411853,0.585747
480917,0.0683852
461352,0.446491
6945,0.0362882
15867,0.891809
283644,0.15338
501373,0.184438
533866,0.37297
530944,0.637388
269263,1.77848e-06
91892,0.865432
417022,0.576588
159272,0.626169
459286,0.137992
228262,0.235549
497814,0.296066
20171,0.92228
450086,0.524801
301477,0.346685
187424,0.222068
64063,0.449377
238528,0.702799
466616,0.145933
421549,0.546336
244181,0.796543
241843,0.532662
52038,0.77183
56582,0.605753
558028,0.354536
223201,0.827825
447840,0.538801
188234,0.404247
328017,0.618866
273250,0.0579035
304324,0.545311
147153,0.687502
84480,0.660214
483807,0.0888894
333965,0.0291939
257974,0.529966
257914,0.321549
561807,0.982132
202886,0.106392
523622,0.392619
441887,0.764054
530709,0.302609
119882,0.65532
396282,0.854091
494442,0.408877
399994,0.541333
92268,0.915059
287251,0.39973
183055,0.755739
450883,0.279021
409897,0.389749
466261,0.34009
564995,0.476875
192912,0.035231
102544,0.464467
418445,0.327874
239217,0.696999
463223,0.467862
257915,0.306602
266023,0.613324
255706,0.643201
51805,0.908662
336972,0.34918
103289,0.795657
24369,0.929705
209474,0.348446
480001,0.779188
477761,0.517537
330455,0.207456
174317,0.600334
135102,0.696329
382032,0.266868
547593,0.324344
317408,0.0767324
40048,0.405417
490762,0.620767
316657,0.732287
295811,0.742716
465277,0.323176
524347,0.500066
473830,0.133967
279200,0.455405
65740,0.771639
65845,0.595591
462583,0.34652
226222,0.624536
293620,0.0568121
189228,0.540664
20359,0.949169
570270,0.376884
250108,0.325073
242557,1.84626e-06
95249,0.91087
343705,0.302646
339302,0.637633
575889,0.630694
197190,0.160937
463376,0.558394
528110,0.390209
452244,0.439702
189429,0.362449
279901,0.493776
60242,0.843641
140921,0.86589
500088,0.185973
373827,0.896586
227561,0.834654
416641,0.0166081
34415,0.898567
159303,0.683777
542603,0.404212
568348,0.785032
44256,0.955402
102545,0.434252
134344,0.384193
277556,0.682645
86173,0.893215
392601,0.519424
140729,0.587908
10375,0.245913
332059,0.658502
306850,0.492172
26104,0.881784
137269,0.710004
519635,0.387662
250749,0.0504761
525025,0.475634
485693,0.516317
378731,0.0411789
129227,0.878735
232039,1.69734e-06
42356,0.944303
239678,0.676208
318444,0.408317
100898,0.846937
230043,0.74238
347537,0.496094
579144,0.536722
339388,0.476244
160826,0.620182
24357,0.908633
336866,0.0191864
551434,0.400233
290641,4.38638e-07
696,0.767833
22438,0.953395
265408,0.181807
481490,0.183879
415254,0.227946
160045,0.454031
64051,0.455383
353525,0.505521
277499,0.275811
6931,0.100505
260549,0.00586396
344588,0.16711
417329,0.759955
448426,0.520975
294738,0.655817
47859,0.935124
496256,0.504558
480638,0.0680521
321836,0.743743
188280,0.258537
108716,0.72856
478385,0.644068
47975,0.58545
297185,0.789119
157258,0.484799
385049,0.669043
93542,0.708661
33022,0.914354
176699,0.499375
105883,0.448709
412197,0.438384
543575,0.50895
154127,0.690384
55521,0.789628
195517,0.403474
570062,0.647113
491213,0.447635
109960,0.540022
460054,0.372555
422303,0.614425
77777,0.847832
245006,0.010481
199650,0.64997
228517,0.902317
265452,0.0418729
383379,0.0379075
51060,0.870252
17540,0.742311
457444,0.586946
214547,0.0417507
379347,0.0237691
102651,0.825646
47304,0.904123
37115,0.800164
562297,0.559812
165281,0.882896
533092,0.131054
53244,0.927665
558555,0.375541
305373,0.447395
457579,0.0359263
43720,0.889251
47537,0.383449
172378,0.723076
437253,0.306844
27285,0.838548
569189,0.909909
178890,0.225281
222462,0.55534
160427,0.859381
21649,0.804877
42053,0.486113
258917,0.109151
324655,0.64922
104375,0.902611
571878,0.625154
30795,0.760685
51784,0.908978
188557,0.573935
459293,0.256777
512137,0.353733
289327,0.145482
310916,0.172002
410741,0.298261
195215,0.226955
336190,0.0146533
137189,0.434622
435459,0.119266
344706,0.0906636
410147,0.167734
524222,0.26499
164374,0.258991
142620,0.57713
197300,0.418583
361979,0.692421
327017,0.0240105
278748,0.425782
564882,0.776709
1515,0.71148
440306,0.793862
138894,0.842968
79266,0.894715
341810,0.653291
435553,0.451787
537830,0.105319
284980,0.0289876
560854,0.199437
406458,0.614719
218844,0.684278
412319,0.513374
112743,0.51003
195714,0.14718
425404,0.721475
444528,0.230856
573315,0.259431
506097,0.228439
211158,0.0875357
534106,0.444757
221694,0.933171
551148,0.953389
369896,0.491713
287625,0.0684102
495750,0.566188
206909,0.127953
255123,0.645343
454312,0.827366
45111,0.443574
238192,0.823792
346650,0.756019
164816,0.399258
536141,0.153176
446235,0.460437
83598,0.687869
27089,0.666234
94084,0.613312
203031,0.149436
152999,0.485567
400315,0.65301
358003,0.253432
438100,0.491785
484787,0.659797
339149,0.622433
377018,0.802775
322631,0.733992
58474,0.876153
463092,0.00619589
304376,0.0488173
267583,0.798994
108638,0.810182
439659,0.0922122
500417,0.610651
176302,0.758403
173195,0.633347
71785,0.727892
140584,0.882111
339538,0.0371641
382176,0.0354031
563956,0.133286
289779,0.00416972
211396,0.832237
148370,0.522572
201124,0.0553814
66987,0.909071
300364,0.694656
129634,0.620704
259471,0.0990707
112101,0.666172
418519,0.0347556
249827,0.660324
525217,0.055319
88340,0.957476
279341,0.748042
508178,0.807712
242774,0.486214
323054,0.0229691
204491,0.184374
17072,0.882062
27387,0.899404
450,0.509293
276284,0.417992
393001,0.784542
548216,0.825014
113308,0.690001
226854,0.387001
502729,0.731405
395829,0.292437
148089,0.715598
298629,0.0188708
391451,0.951578
310419,0.616603
111690,0.565396
171545,0.264383
76497,0.934186
301636,0.484007
210618,0.142272
373140,0.583402
319791,0.690357
179683,0.244864
251023,0.397632
242216,0.779864
247174,0.368724
518585,0.646879
497585,0.264764
146998,0.598679
196476,0.66855
229484,0.921332
154680,0.833807
368245,0.458518
201213,0.227366
263060,0.742797
282377,0.152159
46950,0.604078
491596,0.731021
257780,0.644942
563550,0.78508
433891,0.703622
268849,0.740784
356749,0.402576
477313,0.21523
376942,0.815731
302515,0.710977
82872,0.743983
233619,0.271253
119013,0.943035
428449,0.339613
171106,0.270852
522794,0.737144
12551,0.0534129
221001,1.00726e-06
383902,0.770517
225644,0.902649
550831,0.478032
128286,0.723966
527590,0.180973
245524,0.326208
394947,0.830291
437897,0.109367
19126,0.840327
414605,0.527769
399913,0.450831
18336,0.94493
42357,0.94382
452997,0.373332
560035,0.248434
363693,0.409548
151007,0.758817
84709,0.999999
420082,0.39124
4351,0.0394658
163426,0.549935
495335,0.186531
20960,0.861482
520325,0.157566
399949,0.393131
101098,0.972246
464049,0.390812
241825,0.52117
356680,0.28749
485447,0.754144
519945,0.363546
292253,0.0264402
355173,0.523256
429935,0.446797
492067,0.581207
289376,0.130773
354106,0.611071
236899,1.03693e-06
346935,0.640814
260157,0.333864
486927,0.0527724
110160,0.691722
2374,0.599057
465678,0.278987
93540,0.718158
113869,0.539616
499540,0.338329
374823,0.0207677
267595,0.771001
512633,0.180982
66926,0.862136
546788,0.162767
388258,0.92697
339929,0.399936
105383,0.889725
493523,0.489127
424397,0.286529
439969,0.0888345
9262,0.0330643
410159,0.262779
472752,0.802488
70861,0.895523
360847,0.723573
195326,0.015893
40469,0.476932
44278,0.829004
468490,0.445712
108203,0.894836
445414,0.396131
418617,0.763057
438444,0.604827
454794,0.433447
375662,0.551931
554554,0.193281
350529,0.291664
456179,0.0196862
38559,0.523639
377335,0.496678
493808,0.740796
142260,0.566431
106397,0.745209
47905,0.583916
427673,0.664068
110945,0.927418
302222,0.0221577
466295,0.476183
239465,0.735168
86808,0.59295
256476,0.284958
270188,0.170432
320857,0.398099
71166,0.717016
64660,0.53357
39113,0.825369
279234,0.236125
124556,0.811515
265252,0.785508
294530,1.74869e-07
392514,0.422997
74621,0.646577
489949,0.474505
102814,0.399895
155614,0.599029
438781,0.670447
334995,0.559936
315060,0.726133
434045,0.221461
144393,0.630172
279285,0.646872
430435,0.646804
153452,0.392465
106421,0.852434
414794,0.237159
347276,0.700873
49837,0.807817
249126,0.499148
70813,0.678257
171231,0.767641
575140,0.393695
451826,0.305084
97930,0.945341
219771,0.591007
44675,0.929544
454854,0.630758
343116,0.314301
4005,0.0439205
549706,0.397094
472595,0.247094
578818,0.465902
328644,0.306197
510976,0.33848
236504,0.522534
308755,0.00953831
427351,0.796022
293815,0.658608
563531,0.576265
386582,0.78178
195054,0.348686
136257,0.567249
75854,0.776331
394847,0.359726
360436,0.0555037
217449,0.738931
380701,0.235904
345230,0.636397
434088,0.017496
231491,0.762955
524282,0.0597936
125035,0.728829
570463,0.51635
435443,0.577733
541932,0.142611
384495,0.278939
462823,0.361819
249085,0.631187
490807,0.417439
324621,0.798275
448885,0.582224
154162,0.823919
41914,0.94458
144490,0.81609
530791,0.0318001
149895,0.615268
218906,0.807763
234677,0.780846
197925,0.611472
436220,0.268556
161592,0.587918
274198,0.713948
299999,0.756492
249142,0.48583
53713,0.796934
9305,0.00584044
74252,0.680276
391497,0.876812
182606,0.446926
449674,0.188077
436300,0.236903
467295,0.369007
391489,0.58224
365214,0.709016
451021,0.343916
234448,0.797528
518410,0.176351
285848,0.122199
294300,0.319441
537437,0.128088
355373,0.477706
471248,0.0211724
434948,0.0964039
8703,0.16505
120200,0.709229
122373,0.812895
213501,0.544943
108858,0.95377
262149,0.0552706
272450,0.379593
89975,0.889395
322946,0.764526
124049,0.73967
495506,0.564412
82316,0.842276
106649,0.815327
123651,0.922341
490446,0.312841
296072,0.253265
157938,0.868724
238031,0.861678
528753,0.441
415838,0.787064
417509,0.248275
360794,0.631888
243724,0.733714
155610,0.813445
420231,0.582301
519661,0.154518
374426,0.831979
222841,0.575485
489151,0.733058
49090,0.348994
379173,0.150339
561998,0.263967
328231,0.0355624
433939,0.821276
564382,0.430213
226675,0.797029
230528,0.764956
166658,0.365118
365737,0.441836
510281,0.707246
388224,0.91308
140671,0.734162
384701,0.0388996
127900,0.514756
331248,0.011839
488193,0.669479
211698,0.800413
493126,0.373955
346074,0.891779
174726,0.51523
150459,0.772078
268426,0.534059
460217,0.392108
65816,0.0397272
362747,0.420196
445153,0.240193
388862,0.861551
150990,0.582257
444579,0.36526
404141,0.881132
306478,0.620364
281998,0.00492062
530595,0.296964
351002,0.351682
124391,0.88872
349699,0.566203
331530,0.461779
226758,1.0127e-06
244994,0.0503854
457014,0.183599
413579,0.457481
308091,0.811711
217712,0.56685
294296,0.366104
118420,0.811208
390602,0.0157977
398580,0.454828
258798,0.377913
394239,0.758474
59637,0.604298
98439,0.867514
201617,0.575028
479879,0.297614
483649,0.00853344
14042,0.41428
140433,0.759982
503298,0.656069
214595,0.072702
508156,0.594974
73754,0.626567
234816,0.636271
355040,0.620019
489776,0.640939
260591,0.20119
491511,0.386032
195402,0.214705
161358,0.729759
252020,0.0548219
65082,0.851409
488677,0.227964
524697,0.270488
559467,0.860673
185251,0.327146
414772,0.197896
553317,0.852878
289429,0.465684
555363,0.658705
196010,0.152407
129125,0.542127
527009,0.491982
226131,0.894783
150299,0.843375
130408,0.587841
367694,0.440437
360592,0.447746
160268,0.527901
174740,0.220087
201806,0.402172
2339,0.360837
337319,0.412543
323609,0.617528
53532,0.74822
75766,0.853473
121318,0.780847
18404,0.810458
497721,0.256419
95000,0.92587
377881,0.431775
391811,0.306298
196815,0.548336
559081,0.382758
358792,0.407467
130569,0.718693
106889,0.371068
312452,0.0470379
295913,0.0775449
486241,0.438336
457092,0.227804
234597,0.226655
296074,0.482615
255198,0.762742
495529,0.720204
528282,0.40658
226803,0.0144566
346844,0.48076
334797,0.0297723
211757,0.118152
122155,0.913345
155182,0.845238
543079,0.0350253
403638,0.119138
32008,0.628214
126535,0.749589
539582,0.357353
488679,0.217875
434679,0.446045
470667,0.625474
257589,0.82436
451794,0.794605
463294,0.373451
298943,0.0633534
169534,0.250861
478567,0.445277
523297,0.254233
221116,0.261528
279631,0.100841
115628,0.757527
565356,0.806095
258393,0.157914
548248,0.80312
289009,0.429254
532894,0.404299
371674,0.719782
445315,0.522748
242489,0.157485
644,0.844586
251346,0.330324
45055,0.876672
465933,0.543827
51495,0.965449
204430,0.601116
434750,0.137019
85934,0.74042
209290,0.534759
86688,0.755578
42493,0.839166
300160,0.019804
147633,0.504601
384096,0.0443244
318390,0.280858
136911,0.742063
145940,0.884693
430216,0.692646
234226,0.823234
445034,0.57627
36698,0.734221
32736,0.639933
580882,0.301074
433735,0.44803
65827,0.19179
317379,0.11602
14713,0.461551
133798,0.660304
36697,0.717204
283330,0.666937
140316,0.914747
574829,0.755284
394648,0.885732
537985,0.286581
523122,0.393181
401130,0.492926
192504,0.456314
361283,0.0164617
491935,0.366245
65020,0.858244
297824,0.0274183
448449,0.186312
478853,0.472856
113112,0.7519
204468,0.0162198
231487,0.706167
171230,0.738855
196980,0.286841
458844,0.353778
244256,0.577215
390379,0.599848
356607,0.537189
469051,0.320105
501485,0.599013
191268,0.568973
495419,0.477467
384343,0.878768
491437,0.161248
576144,0.104303
174282,0.661003
515697,0.396788
323275,0.586397
508330,0.629074
563235,0.608828
374535,0.169149
481085,0.128136
360614,0.508362
234365,0.677514
534714,0.24748
501809,0.397836
209432,0.113301
577640,0.145225
361101,0.540461
47614,0.829349
60019,0.743166
576515,0.151359
324059,0.174468
468399,0.587681
425215,0.830652
262237,0.0259225
243061,1.59294e-06
479384,0.393689
532292,0.391068
251826,0.361021
277336,0.221273
71061,0.879625
113563,0.864431
418209,0.508598
321270,0.762423
446592,0.488303
368533,0.598101
385657,0.817501
499072,0.0064606
514885,0.478838
402028,0.503852
289694,0.0208471
380591,0.350826
211458,0.0556252
280935,0.527853
424894,0.369551
279950,0.817937
532286,0.149669
485074,0.371679
144298,0.757811
77156,0.578542
445180,0.420849
216160,0.320364
156120,0.599597
311186,0.796529
147783,0.740394
246651,0.106777
162273,0.600207
36429,0.723495
65633,0.906233
57287,0.643188
327469,0.763762
40147,0.800378
59748,0.665728
123797,0.629821
437631,0.504526
233845,0.753811
141415,0.401963
79557,0.928267
273021,0.747896
171873,0.316955
569227,0.60443
373204,0.458679
328982,0.0706809
33410,0.923169
284852,0.0732029
143931,0.69362
277897,0.0654719
414032,0.729292
553903,0.936112
514840,0.377007
415004,0.493641
386905,0.972417
125724,0.634078
41103,0.853445
339271,0.39662
459604,0.11531
424367,0.496284
474263,0.37834
523805,0.166766
574328,0.270819
223423,0.518754
200895,0.434098
223648,0.877136
240967,0.701026
468026,0.346528
298387,0.643697
462403,0.553014
564234,0.464835
27257,0.842743
475024,0.781766
45852,0.848154
128612,0.721931
515023,0.316712
155056,0.398603
236953,0.025069
68884,0.88787
111283,0.896268
317803,0.418627
190946,0.329958
502409,0.562979
426932,0.762651
174879,0.633973
561702,0.869973
414608,0.527417
401292,0.404243
405462,0.684168
63826,0.84899
502899,0.312671
127281,0.811511
71523,0.864951
82548,0.685459
30913,0.721816
197484,0.24797
429673,0.626202
407858,0.214809
352270,0.12431
28431,0.948968
451622,0.154814
537402,0.286063
563154,0.582509
477442,0.53025
268150,0.0982844
559886,0.971121
76470,0.892711
89303,0.585126
284673,0.0792921
320587,0.750738
115577,0.907543
110088,0.76114
48802,0.750221
256886,0.640097
488236,0.422722
495496,0.489071
449316,0.830963
209872,0.541295
36226,0.597806
379020,0.815249
293166,0.0913279
56059,0.521185
115267,0.793879
151288,0.676655
20101,0.781448
353907,0.560437
126700,0.47911
552584,0.47026
182587,0.300201
318023,0.0183212
477541,0.573263
66221,0.87734
502576,0.553832
552478,0.924797
34325,0.737828
84913,0.966711
533157,0.220765
59012,0.536504
107721,0.664599
72197,0.343741
141467,0.655
303260,1.3597e-07
410134,0.0548212
100840,0.580031
419388,0.512667
224160,0.716295
488182,0.680672
52102,0.696956
315277,0.512486
556199,0.84752
81533,0.823029
326850,0.0260508
556610,0.900105
39487,0.897033
385511,0.506614
504364,0.811606
121806,0.905439
395744,0.0607753
106744,0.791403
379544,0.472469
289038,0.713766
564163,0.581197
179787,0.592124
77599,0.902473
276245,0.141116
279979,0.728249
516615,0.679008
558285,0.338684
397766,0.315189
244566,2.90901e-06
451966,0.313289
328195,0.602534
559470,0.871024
128852,0.827682
360271,0.441747
456477,0.0315555
388440,0.600136
283505,0.132646
378714,0.315942
75520,0.662173
391555,0.80859
31548,0.802153
523443,0.332328
294481,0.065959
464547,0.102793
392013,0.899059
148936,0.332591
565358,0.863982
351508,0.541992
39449,0.71484
229047,0.844056
58852,0.496957
461427,0.519243
134439,0.821658
438836,0.257867
493851,0.418315
190436,0.524073
421536,0.379313
313843,0.399733
317113,0.214648
541145,0.32832
204631,0.123932
451888,0.284612
394830,0.223605
436002,0.130765
516678,0.624402
562107,0.519444
52613,0.612062
103013,0.783964
119216,0.728603
518239,0.187799
433001,0.41479
446432,0.392152
104271,0.87665
192644,0.158329
522539,0.32277
527388,0.187254
519732,0.497206
9080,0.402267
255669,0.163355
540395,0.299418
443317,0.404478
10378,0.268114
160702,0.359532
494179,0.308213
512351,0.276277
359320,0.564
97430,0.841667
138408,0.590718
535764,0.109612
286794,0.414308
19574,0.754184
96420,0.539745
5960,0.0600865
33199,0.722432
156690,0.786958
577385,0.45518
141897,0.499839
37793,0.570561
408810,0.199641
89853,0.923204
137350,0.5946
448099,0.47712
131543,0.649243
455668,0.0306199
312423,0.774409
316581,0.11824
138114,0.838646
172582,0.38459
560622,0.667814
539954,0.208449
443568,0.170028
533568,0.531035
137256,0.730109
60590,0.804714
92691,0.834884
107511,0.807905
337633,0.0228758
148019,0.385728
365758,0.610094
418024,0.255998
163820,0.482414
82456,0.890633
212882,0.508262
442908,0.645331
329493,0.621158
279314,0.534947
560792,0.240771
433169,0.592017
17382,0.801894
478618,0.497935
267023,0.820238
467272,0.331933
110280,0.455784
192913,0.0348264
371076,0.16398
301639,0.566128
34462,0.924742
427614,0.241415
175691,0.671866
30527,0.818755
19444,0.946587
225490,0.74788
451653,0.149808
218197,0.782291
254278,0.0595098
361630,0.0155323
66173,0.62275
355575,0.0290702
144077,0.498323
34616,0.478429
147938,0.565089
403434,0.619481
527817,0.398797
40031,0.936448
452295,0.68806
581003,0.29895
330788,0.260044
412107,0.228699
43270,0.865758
147768,0.45873
251030,0.546019
208913,0.118595
574392,0.736173
556002,0.776681
516442,0.197644
160770,0.585779
170717,0.308066
426207,0.534555
49335,0.915038
458344,0.460237
318866,0.275866
105596,0.605325
579215,0.558656
532843,0.0665009
65231,0.338925
243787,0.390707
475470,0.293949
74917,0.71755
204789,0.134999
562239,0.756712
396741,0.227958
