id_deals,id_accs,accounting_date,best_initial_bid,id_deals,closedate,date_closed,deal_type,deal_update_flag,debt_yield,fiscal,fiscalquarter,fiscalyear,platform,property_group,property_type
0062A00000moINLQA2,0012A00002Do4r9QAB,11/1/2000,0,0062A00000moINLQA2,12/24/2002,11/30/2000 0:00,Floating-Rate,TRUE,,2002 4,4,2002,Debt,Office,Office
0062A00000moINKQA2,0012A00002Do4r9QAB,1/10/2001,0,0062A00000moINKQA2,12/24/2002,1/10/2001 0:00,Floating-Rate,TRUE,,2002 4,4,2002,Debt,Office,Office
0062A00000moEkKQAU,0012A000023XlamQAC,3/19/2001,0,0062A00000moEkKQAU,12/24/2002,3/19/2001 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Office,Office
0062A00000moK9GQAU,0012A000023YBnzQAG,10/12/2001,0,0062A00000moK9GQAU,12/24/2002,10/12/2001 0:00,Property Sale,TRUE,,2002 4,4,2002,Investment Sales,Office,Office
0062A00000mo8cLQAQ,0012A000023Xq1oQAC,4/24/2002,0,0062A00000mo8cLQAQ,12/24/2002,4/24/2002 0:00,Joint Venture Equity,TRUE,,2002 4,4,2002,Equity Placement,Office,Office
0062A00000moAcvQAE,0012A000023Xr7wQAC,6/13/2001,0,0062A00000moAcvQAE,12/24/2002,6/13/2001 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Office,Office
0062A00000moIw8QAE,0012A000023XrnDQAS,2/13/2001,0,0062A00000moIw8QAE,12/24/2002,2/13/2001 0:00,Floating-Rate,TRUE,,2002 4,4,2002,Debt,Office,Data Center
0062A00000moMQXQA2,0012A000023XlZyQAK,10/5/2001,0,0062A00000moMQXQA2,12/24/2002,10/5/2001 0:00,Floating-Rate,TRUE,,2002 4,4,2002,Debt,Office,Office
0062A00000moDVtQAM,0012A000023XlcQQAS,3/29/2001,0,0062A00000moDVtQAM,12/24/2002,3/29/2001 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Office,Office
0062A00000moAV6QAM,0012A000023Xr0CQAS,6/14/2001,0,0062A00000moAV6QAM,12/24/2002,6/14/2001 0:00,Floating-Rate,TRUE,,2002 4,4,2002,Debt,Office,Office
0062A00000mo98pQAA,0012A000023XpU4QAK,5/14/2001,0,0062A00000mo98pQAA,12/24/2002,5/14/2001 0:00,Floating-Rate,TRUE,,2002 4,4,2002,Debt,Office,Office
0062A00000mo8PLQAY,0012A000023XqFnQAK,7/30/2001,0,0062A00000mo8PLQAY,12/24/2002,7/30/2001 0:00,Property Sale,TRUE,,2002 4,4,2002,Investment Sales,Office,Office
0062A00000moLYvQAM,0012A000023XlWvQAK,3/15/2001,0,0062A00000moLYvQAM,12/24/2002,3/15/2001 0:00,Floating-Rate,TRUE,,2002 4,4,2002,Debt,Office,Office
0062A00000moB1qQAE,0012A000023XoUkQAK,5/10/2001,0,0062A00000moB1qQAE,12/24/2002,5/10/2001 0:00,Floating-Rate,TRUE,,2002 4,4,2002,Debt,Office,Office
0062A00000moKEaQAM,0012A000023YBnzQAG,9/18/2001,0,0062A00000moKEaQAM,12/24/2002,9/18/2001 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Office,Office
0062A00000moEEnQAM,0012A000023XwEeQAK,6/26/2001,0,0062A00000moEEnQAM,12/24/2002,6/26/2001 0:00,Floating-Rate,TRUE,,2002 4,4,2002,Debt,Office,Office
0062A00000moAklQAE,0012A000023XrA1QAK,10/15/2001,0,0062A00000moAklQAE,12/24/2002,10/15/2001 0:00,Floating-Rate,TRUE,,2002 4,4,2002,Debt,Office,Office
0062A00000moAapQAE,0012A000023Xr7MQAS,6/1/1998,0,0062A00000moAapQAE,12/24/2002,6/30/1998 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Office,Office
0062A00000moKmcQAE,0012A000023YCzaQAG,3/13/1998,0,0062A00000moKmcQAE,12/24/2002,3/13/1998 0:00,Property Sale,TRUE,,2002 4,4,2002,Investment Sales,Office,Office
0062A00000moLVqQAM,0012A000023YDafQAG,6/5/1998,0,0062A00000moLVqQAM,12/24/2002,6/5/1998 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Office,Office
0062A00000moAafQAE,0012A000023Xr7MQAS,10/21/1998,0,0062A00000moAafQAE,12/24/2002,10/21/1998 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Office,Office
0062A00000moFYGQA2,0012A000023Xv3OQAS,5/22/1998,0,0062A00000moFYGQA2,12/24/2002,5/22/1998 0:00,Joint Venture Equity,TRUE,,2002 4,4,2002,Equity Placement,Office,Office
0062A00000moFSoQAM,0012A000023Xv3OQAS,12/1/1997,0,0062A00000moFSoQAM,12/24/2002,12/1/1997 0:00,Miscellaneous,TRUE,,2002 4,4,2002,Debt,Office,Office
0062A00000moFXmQAM,0012A000023Xv3OQAS,8/26/1998,0,0062A00000moFXmQAM,12/24/2002,8/26/1998 0:00,Joint Venture Equity,TRUE,,2002 4,4,2002,Equity Placement,Office,Office
0062A00000mo8mzQAA,0012A000023Xq9HQAS,6/19/1998,0,0062A00000mo8mzQAA,12/24/2002,6/19/1998 0:00,Construction Loan,TRUE,,2002 4,4,2002,Debt,Office,Office
0062A00000mo8irQAA,0012A000023XqaJQAS,11/13/1998,0,0062A00000mo8irQAA,12/24/2002,11/13/1998 0:00,Miscellaneous,TRUE,,2002 4,4,2002,Debt,Office,Office
0062A00000moMkcQAE,0012A000023Xrh5QAC,4/30/1998,0,0062A00000moMkcQAE,12/24/2002,3/1/1998 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Office,Office
0062A00000moFu7QAE,0012A000023XuwZQAS,6/1/1998,0,0062A00000moFu7QAE,12/24/2002,6/30/1998 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Office,Office
0062A00000moMXxQAM,0012A000023Xm0WQAS,8/10/1998,0,0062A00000moMXxQAM,12/24/2002,8/10/1998 0:00,Mezzanine,TRUE,,2002 4,4,2002,Equity Placement,Office,Office
0062A00000moL7uQAE,0012A000023XlgqQAC,5/24/1999,0,0062A00000moL7uQAE,12/24/2002,5/24/1999 0:00,Miscellaneous,TRUE,,2002 4,4,2002,Debt,Office,Office
0062A00000moHv7QAE,0012A000023Xu32QAC,7/1/1998,0,0062A00000moHv7QAE,12/24/2002,7/1/1998 0:00,Miscellaneous,TRUE,,2002 4,4,2002,Debt,Office,Office
0062A00000moFYFQA2,0012A000023Xv3OQAS,5/1/1998,0,0062A00000moFYFQA2,12/24/2002,5/1/1998 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Office,Office
0062A00000moAakQAE,0012A000023Xr7MQAS,3/27/1998,0,0062A00000moAakQAE,12/24/2002,3/27/1998 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Office,Office
0062A00000moAb4QAE,0012A000023Xr7MQAS,3/16/1998,0,0062A00000moAb4QAE,12/24/2002,3/16/1998 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Office,Office
0062A00000moHBLQA2,0012A000023Xuk7QAC,8/26/1998,0,0062A00000moHBLQA2,12/24/2002,8/26/1998 0:00,Joint Venture Equity,TRUE,,2002 4,4,2002,Equity Placement,Office,Office
0062A00000moDSPQA2,0012A000023XllQQAS,1/1/1998,0,0062A00000moDSPQA2,12/24/2002,1/1/1998 0:00,Miscellaneous,TRUE,,2002 4,4,2002,Debt,Office,Office
0062A00000moG1qQAE,0012A000023XuwZQAS,10/1/1997,0,0062A00000moG1qQAE,12/24/2002,10/1/1997 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Office,Office
0062A00000mo9kyQAA,0012A000023YBqOQAW,12/17/1998,0,0062A00000mo9kyQAA,12/24/2002,12/17/1998 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Office,Office
0062A00000mo9l3QAA,0012A000023YBqOQAW,12/15/1998,0,0062A00000mo9l3QAA,12/24/2002,12/15/1998 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Office,Office
0062A00000moMQxQAM,0012A000023XlZyQAK,8/15/2001,0,0062A00000moMQxQAM,12/24/2002,8/15/2001 0:00,Miscellaneous,TRUE,,2002 4,4,2002,Debt,Office,Office
0062A00000moD99QAE,0012A000023YB0TQAW,12/27/2002,0,0062A00000moD99QAE,12/24/2002,12/27/2002 0:00,Property Sale,TRUE,,2002 4,4,2002,Investment Sales,Office,Office
0062A00000moG25QAE,0012A000023XuwZQAS,10/1/1997,0,0062A00000moG25QAE,12/24/2002,10/1/1997 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Office,Office
0062A00000moF1uQAE,0012A000023XvHVQA0,9/28/1998,0,0062A00000moF1uQAE,12/24/2002,9/28/1998 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Office,Office
0062A00000moLlFQAU,0012A000023XlWzQAK,7/7/1998,0,0062A00000moLlFQAU,12/24/2002,7/7/1998 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Office,Office
0062A00000moBxbQAE,0012A000023YAOfQAO,8/3/2001,0,0062A00000moBxbQAE,12/24/2002,8/3/2001 0:00,Mezzanine,TRUE,,2002 4,4,2002,Equity Placement,Office,Office
0062A00000mo8ZCQAY,0012A000023XqJRQA0,8/15/2002,0,0062A00000mo8ZCQAY,12/24/2002,8/15/2002 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Office,Office
0062A00000mo8NoQAI,0012A000023Xq1uQAC,3/12/2002,0,0062A00000mo8NoQAI,12/24/2002,3/12/2002 0:00,Construction Loan,TRUE,,2002 4,4,2002,Debt,Office,Office
0062A00000moLGWQA2,0012A000023XlgqQAC,8/2/2002,0,0062A00000moLGWQA2,12/24/2002,8/2/2002 0:00,Construction Loan,TRUE,,2002 4,4,2002,Debt,Office,Office
0062A00000mo8cyQAA,0012A000023Xq1oQAC,3/1/2002,0,0062A00000mo8cyQAA,12/24/2002,3/1/2002 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Office,Office
0062A00000moL71QAE,0012A000023XlgqQAC,3/14/2002,0,0062A00000moL71QAE,12/24/2002,3/14/2002 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Office,Office
0062A00000modAfQAI,0012A000023YLjAQAW,7/8/2003,0,0062A00000modAfQAI,7/8/2003,7/8/2003 0:00,Floating-Rate,TRUE,,2003 3,3,2003,Debt,Office,Office
0062A00000mo93WQAQ,0012A000023XpUOQA0,3/6/2002,0,0062A00000mo93WQAQ,12/24/2002,3/6/2002 0:00,Property Sale,TRUE,,2002 4,4,2002,Investment Sales,Office,Office
0062A00000mo9UbQAI,0012A000023XqJRQA0,3/12/2002,0,0062A00000mo9UbQAI,12/24/2002,3/12/2002 0:00,Miscellaneous,TRUE,,2002 4,4,2002,Debt,Office,Office
0062A00000mo9V0QAI,0012A000023XqJRQA0,9/20/2002,0,0062A00000mo9V0QAI,12/24/2002,9/20/2002 0:00,Property Sale,TRUE,,2002 4,4,2002,Investment Sales,Office,Office
0062A00000mo9SWQAY,0012A000023XqJRQA0,4/17/2002,0,0062A00000mo9SWQAY,12/24/2002,4/17/2002 0:00,Miscellaneous,TRUE,,2002 4,4,2002,Debt,Office,Office
0062A00000moLjdQAE,0012A000023XlWvQAK,4/9/1999,0,0062A00000moLjdQAE,12/24/2002,4/9/1999 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Office,Office
0062A00000modJ2QAI,0012A000023YLO7QAO,3/18/1999,0,0062A00000modJ2QAI,12/24/2002,3/18/1999 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Office,Office
0062A00000moLkWQAU,0012A000023XlWvQAK,5/5/1999,0,0062A00000moLkWQAU,12/24/2002,5/5/1999 0:00,Floating-Rate,TRUE,,2002 4,4,2002,Debt,Office,Office
0062A00000moB2VQAU,0012A000024GOrDQAW,4/23/1999,0,0062A00000moB2VQAU,12/24/2002,4/23/1999 0:00,Floating-Rate,TRUE,,2002 4,4,2002,Debt,Office,Office
0062A00000moAWfQAM,0012A000023Xr77QAC,9/1/1999,0,0062A00000moAWfQAM,12/24/2002,9/1/1999 0:00,Miscellaneous,TRUE,,2002 4,4,2002,Debt,Office,Office
0062A00000mo8pLQAQ,0012A000023XqnHQAS,4/1/2003,0,0062A00000mo8pLQAQ,12/24/2002,4/30/2003 0:00,Floating-Rate,TRUE,,2002 4,4,2002,Debt,Office,Office
0062A00000mohJcQAI,0012A000023XnvhQAC,11/25/2002,0,0062A00000mohJcQAI,12/24/2002,11/25/2002 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Office,Office
0062A00000moGgyQAE,0012A000023XugnQAC,12/30/2002,0,0062A00000moGgyQAE,12/24/2002,12/30/2002 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Office,Office
0062A00000moHhTQAU,0012A000023Y6HyQAK,1/8/2003,0,0062A00000moHhTQAU,12/24/2002,1/8/2003 0:00,Mezzanine,TRUE,,2002 4,4,2002,Equity Placement,Office,Office
0062A00000moD8aQAE,0012A000023YB0TQAW,10/16/2003,0,0062A00000moD8aQAE,2/1/2003,10/16/2003 0:00,Property Sale,TRUE,,2003 1,1,2003,Investment Sales,Office,Office
0062A00000mo8asQAA,0012A000023XpSwQAK,5/13/1999,0,0062A00000mo8asQAA,12/24/2002,5/13/1999 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Office,Office
0062A00000moLH5QAM,0012A000023XlgqQAC,2/4/1999,0,0062A00000moLH5QAM,12/24/2002,2/4/1999 0:00,Miscellaneous,TRUE,,2002 4,4,2002,Debt,Office,Office
0062A00000moLkgQAE,0012A000023XlWvQAK,8/11/1999,0,0062A00000moLkgQAE,12/24/2002,8/11/1999 0:00,Joint Venture Equity,TRUE,,2002 4,4,2002,Equity Placement,Office,Office
0062A00000mo8aKQAQ,0012A000023XpSwQAK,5/13/1999,0,0062A00000mo8aKQAQ,12/24/2002,5/13/1999 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Office,Office
0062A00000moLLBQA2,0012A000023XlWvQAK,7/15/1999,0,0062A00000moLLBQA2,12/24/2002,7/15/1999 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Office,Office
0062A00000moCejQAE,0012A000023Xp7eQAC,4/5/1999,0,0062A00000moCejQAE,12/24/2002,4/5/1999 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Office,Office
0062A00000modKgQAI,0012A000023YLP1QAO,9/1/1999,0,0062A00000modKgQAI,12/24/2002,9/30/1999 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Office,Office
0062A00000mod8CQAQ,0012A000023YLrFQAW,6/1/1999,0,0062A00000mod8CQAQ,12/24/2002,6/30/1999 0:00,Joint Venture Equity,TRUE,,2002 4,4,2002,Equity Placement,Office,Office
0062A00000moCYlQAM,0012A000024GOrDQAW,7/21/1999,0,0062A00000moCYlQAM,12/24/2002,7/21/1999 0:00,Joint Venture Equity,TRUE,,2002 4,4,2002,Equity Placement,Office,Office
0062A00000moLeeQAE,0012A000023XlWvQAK,8/11/1999,0,0062A00000moLeeQAE,12/24/2002,8/11/1999 0:00,Construction Loan,TRUE,,2002 4,4,2002,Debt,Office,Office
0062A00000moGgAQAU,0012A000023XuzUQAS,5/31/2003,0,0062A00000moGgAQAU,12/24/2002,6/2/2003 0:00,Floating-Rate,TRUE,,2002 4,4,2002,Debt,Office,Office
0062A00000moKpCQAU,0012A000023YCZVQA4,12/19/2002,0,0062A00000moKpCQAU,12/24/2002,12/19/2002 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Office,Office
0062A00000moCL6QAM,0012A000023Y2G2QAK,6/27/2003,0,0062A00000moCL6QAM,1/9/2003,6/27/2003 0:00,Fixed-rate,TRUE,,2003 1,1,2003,Debt,Office,Office
0062A00000moIAVQA2,0012A000023YB5VQAW,5/23/2003,0,0062A00000moIAVQA2,2/1/2003,5/23/2003 0:00,Fixed-rate,TRUE,,2003 1,1,2003,Debt,Office,Office
0062A00000mo9URQAY,0012A000023XqJRQA0,6/4/2002,0,0062A00000mo9URQAY,12/24/2002,6/4/2002 0:00,Miscellaneous,TRUE,,2002 4,4,2002,Debt,Office,Office
0062A00000moKN3QAM,0012A000023XlVrQAK,4/9/2003,0,0062A00000moKN3QAM,12/24/2002,4/9/2003 0:00,Property Sale,TRUE,,2002 4,4,2002,Investment Sales,Office,Office
0062A00000mo9oFQAQ,0012A000023XqstQAC,5/15/2003,0,0062A00000mo9oFQAQ,2/26/2003,5/15/2003 0:00,Fixed-rate,TRUE,,2003 1,1,2003,Debt,Office,Office
0062A00000mo9SIQAY,0012A000023XqJRQA0,8/2/2002,0,0062A00000mo9SIQAY,12/24/2002,8/2/2002 0:00,Miscellaneous,TRUE,,2002 4,4,2002,Debt,Office,Office
0062A00000moAUiQAM,0012A000023Xr0CQAS,10/1/2002,0,0062A00000moAUiQAM,12/24/2002,10/31/2002 0:00,Fixed-rate,TRUE,,2002 4,4,2002,Debt,Office,Office
0062A00000mo9ROQAY,0012A000023XqJRQA0,6/28/2002,0,0062A00000mo9ROQAY,12/24/2002,6/28/2002 0:00,Miscellaneous,TRUE,,2002 4,4,2002,Debt,Office,Office
0062A00000moA1vQAE,0012A000023XsUBQA0,6/24/2005,0,0062A00000moA1vQAE,4/4/2005,6/23/2005 0:00,Fixed-rate,TRUE,0,2005 2,2,2005,Debt,Office,Office
0062A00000moLGRQA2,0012A000023XlgqQAC,7/19/2005,0,0062A00000moLGRQA2,4/7/2005,7/15/2005 0:00,Fixed-rate,TRUE,0,2005 2,2,2005,Debt,Office,Office
0062A00000moMq1QAE,0012A000023Xm6kQAC,2/27/2004,0,0062A00000moMq1QAE,12/24/2002,2/27/2004 0:00,Property Sale,TRUE,,2002 4,4,2002,Investment Sales,Office,Office
0062A00000mo9UqQAI,0012A000023XqJRQA0,9/23/2002,0,0062A00000mo9UqQAI,12/24/2002,9/23/2002 0:00,Miscellaneous,TRUE,,2002 4,4,2002,Debt,Office,Office
0062A00000moFGkQAM,0012A000023Xv3pQAC,7/12/2005,0,0062A00000moFGkQAM,3/28/2005,7/12/2005 0:00,Fixed-rate,TRUE,,2005 1,1,2005,Debt,Office,Office
0062A00000moBDwQAM,0012A000023YCblQAG,6/23/2005,0,0062A00000moBDwQAM,4/1/2005,6/17/2005 0:00,Fixed-rate,TRUE,0,2005 2,2,2005,Debt,Office,Office
0062A00000moF3mQAE,0012A000023Xv2uQAC,6/23/2005,0,0062A00000moF3mQAE,4/7/2005,6/17/2005 0:00,Fixed-rate,TRUE,0,2005 2,2,2005,Debt,Office,Office
0062A00000moIe1QAE,0012A000023YBGNQA4,4/13/2005,0,0062A00000moIe1QAE,5/2/2005,4/12/2005 0:00,Consulting Fees-Debt,TRUE,,2005 2,2,2005,Debt,Office,Office
0062A00000moLavQAE,0012A000023YDbOQAW,3/10/2003,0,0062A00000moLavQAE,3/7/2003,3/10/2003 0:00,Property Sale,TRUE,,2003 1,1,2003,Investment Sales,Office,Office
0062A00000mo8l2QAA,0012A000023XqgBQAS,6/9/2003,0,0062A00000mo8l2QAA,4/24/2003,6/9/2003 0:00,Floating-Rate,TRUE,,2003 2,2,2003,Debt,Office,Office
0062A00000moCAKQA2,0012A000023YAOfQAO,10/30/2003,0,0062A00000moCAKQA2,8/25/2003,10/30/2003 0:00,Fixed-rate,TRUE,,2003 3,3,2003,Debt,Office,Office
0062A00000moLnBQAU,0012A000029wIGSQA2,6/27/2003,0,0062A00000moLnBQAU,5/29/2003,6/27/2003 0:00,Joint Venture Equity,TRUE,,2003 2,2,2003,Equity Placement,Office,Office
0062A00000moHDjQAM,0012A000023Y6SvQAK,10/27/2003,0,0062A00000moHDjQAM,7/2/2003,10/27/2003 0:00,Fixed-rate,TRUE,,2003 3,3,2003,Debt,Office,Office
0062A00000moCaTQAU,0012A000023YCezQAG,10/1/2003,0,0062A00000moCaTQAU,7/28/2003,10/1/2003 0:00,Fixed-rate,TRUE,,2003 3,3,2003,Debt,Office,Office
0062A00000moABvQAM,0012A000023XtkMQAS,8/2/2005,0,0062A00000moABvQAM,4/26/2005,7/28/2005 0:00,Fixed-rate,TRUE,0,2005 2,2,2005,Debt,Office,Office
0062A00000moADWQA2,0012A000023XtkMQAS,8/2/2005,0,0062A00000moADWQA2,4/26/2005,7/28/2005 0:00,Fixed-rate,TRUE,0,2005 2,2,2005,Debt,Office,Office
0062A00000modDnQAI,0012A000023YLjAQAW,11/6/2003,0,0062A00000modDnQAI,4/15/2003,11/6/2003 0:00,Fixed-rate,TRUE,,2003 2,2,2003,Debt,Office,Office
0062A00000moMOlQAM,0012A000023XlzIQAS,6/1/2003,0,0062A00000moMOlQAM,4/14/2003,6/30/2003 0:00,Fixed-rate,TRUE,,2003 2,2,2003,Debt,Office,Office
0062A00000moBFsQAM,0012A000023Xt2UQAS,8/4/2003,0,0062A00000moBFsQAM,8/7/2003,8/4/2003 0:00,Miscellaneous,TRUE,,2003 3,3,2003,Debt,Office,Office
0062A00000moB75QAE,0012A000023XosSQAS,6/2/2003,0,0062A00000moB75QAE,5/27/2003,6/2/2003 0:00,Floating-Rate,TRUE,,2003 2,2,2003,Debt,Office,Office
0062A00000modDiQAI,0012A000023YLjAQAW,6/18/2003,0,0062A00000modDiQAI,6/3/2003,6/18/2003 0:00,Floating-Rate,TRUE,,2003 2,2,2003,Debt,Office,Office
0062A00000mo8cKQAQ,0012A000023Xq1oQAC,11/24/2003,0,0062A00000mo8cKQAQ,9/30/2003,11/24/2003 0:00,Fixed-rate,TRUE,,2003 3,3,2003,Debt,Office,Office
0062A00000moLHyQAM,0012A000023XlgqQAC,9/15/2005,0,0062A00000moLHyQAM,5/18/2005,9/12/2005 0:00,Construction Loan,TRUE,0,2005 2,2,2005,Debt,Office,Office
0062A00000moLzwQAE,0012A000023YDExQAO,7/12/2005,0,0062A00000moLzwQAE,5/20/2005,7/7/2005 0:00,Fixed-rate,TRUE,,2005 2,2,2005,Debt,Office,Office
0062A00000moLhvQAE,0012A000023XlzhQAC,8/26/2004,0,0062A00000moLhvQAE,8/30/2004,8/26/2004 0:00,Fixed-rate,TRUE,0,2004 3,3,2004,Debt,Office,Office
0062A00000moIgjQAE,0012A000023XlmxQAC,1/12/2004,0,0062A00000moIgjQAE,10/27/2003,1/12/2004 0:00,Floating-Rate,TRUE,,2003 4,4,2003,Debt,Office,Office
0062A00000moBwiQAE,0012A000023YAOfQAO,1/13/2004,0,0062A00000moBwiQAE,11/10/2003,1/13/2004 0:00,Fixed-rate,TRUE,,2003 4,4,2003,Debt,Office,Office
0062A00000moI5tQAE,0012A000023YB6rQAG,1/23/2004,0,0062A00000moI5tQAE,11/25/2003,1/23/2004 0:00,Fixed-rate,TRUE,,2003 4,4,2003,Debt,Office,Office
0062A00000modDsQAI,0012A000023YLjAQAW,11/6/2003,0,0062A00000modDsQAI,10/27/2003,11/6/2003 0:00,Fixed-rate,TRUE,,2003 4,4,2003,Debt,Office,Office
0062A00000mod4sQAA,0012A000023YLjAQAW,11/6/2003,0,0062A00000mod4sQAA,10/27/2003,11/6/2003 0:00,Fixed-rate,TRUE,,2003 4,4,2003,Debt,Office,Office
0062A00000mod7MQAQ,0012A000023YLjAQAW,11/6/2003,0,0062A00000mod7MQAQ,10/27/2003,11/6/2003 0:00,Fixed-rate,TRUE,,2003 4,4,2003,Debt,Office,Office
0062A00000moDbqQAE,0012A000023Y2G2QAK,6/20/2006,0,0062A00000moDbqQAE,5/12/2005,6/14/2006 0:00,Fixed-rate,TRUE,0,2005 2,2,2005,Debt,Office,Office
0062A00000moJtqQAE,0012A000023XsS6QAK,9/30/2005,0,0062A00000moJtqQAE,6/22/2005,9/30/2005 0:00,Fixed-rate,TRUE,0,2005 2,2,2005,Debt,Office,Office
0062A00000moJtlQAE,0012A000023XsS6QAK,10/5/2005,0,0062A00000moJtlQAE,6/22/2005,10/4/2005 0:00,Fixed-rate,TRUE,0,2005 2,2,2005,Debt,Office,Office
0062A00000moA9yQAE,0012A000023Xt5NQAS,2/16/2006,0,0062A00000moA9yQAE,7/13/2005,2/14/2006 0:00,Fixed-rate,TRUE,0,2005 3,3,2005,Debt,Office,Office
0062A00000moIWXQA2,0012A000023YBGNQA4,6/30/2005,0,0062A00000moIWXQA2,6/29/2005,6/20/2005 0:00,Consulting Fees-Debt,TRUE,,2005 2,2,2005,Debt,Office,Office
0062A00000moFXbQAM,0012A000023Xv5pQAC,10/20/2005,0,0062A00000moFXbQAM,6/30/2005,10/18/2005 0:00,Fixed-rate,TRUE,,2005 2,2,2005,Debt,Office,Office
0062A00000modLYQAY,0012A000023XrxIQAS,12/22/2005,0,0062A00000modLYQAY,7/8/2005,12/22/2005 0:00,Fixed-rate,TRUE,,2005 3,3,2005,Debt,Office,Office
0062A00000moKspQAE,0012A000023XrbIQAS,12/15/2005,0,0062A00000moKspQAE,9/1/2005,12/14/2005 0:00,Fixed-rate,TRUE,0,2005 3,3,2005,Debt,Office,Office
0062A00000moKQVQA2,0012A000023YCt5QAG,9/27/2005,0,0062A00000moKQVQA2,8/11/2005,9/27/2005 0:00,Fixed-rate,TRUE,0,2005 3,3,2005,Debt,Office,Office
0062A00000moKCKQA2,0012A000023XlgqQAC,11/3/2005,0,0062A00000moKCKQA2,9/13/2005,11/1/2005 0:00,Property Sale,TRUE,0,2005 3,3,2005,Investment Sales,Office,Office
0062A00000mod6WQAQ,0012A000023XsvTQAS,12/12/2005,0,0062A00000mod6WQAQ,9/15/2005,12/8/2005 0:00,Fixed-rate,TRUE,0,2005 3,3,2005,Debt,Office,Office
0062A00000moLHZQA2,0012A000023XlgqQAC,1/28/2004,0,0062A00000moLHZQA2,12/5/2003,1/28/2004 0:00,Fixed-rate,TRUE,,2003 4,4,2003,Debt,Office,Office
0062A00000mo8r5QAA,0012A000023Xq9RQAS,6/10/2004,0,0062A00000mo8r5QAA,12/17/2003,6/3/2004 0:00,Fixed-rate,TRUE,0,2003 4,4,2003,Debt,Office,Office
0062A00000moIlvQAE,0012A000023YBnUQAW,7/23/2004,0,0062A00000moIlvQAE,1/13/2004,7/15/2004 0:00,Construction Loan,TRUE,0,2004 1,1,2004,Debt,Office,Office
0062A00000moBceQAE,0012A000023XtN5QAK,5/27/2004,0,0062A00000moBceQAE,1/27/2004,5/27/2004 0:00,Floating-Rate,TRUE,0,2004 1,1,2004,Debt,Office,Office
0062A00000mo9stQAA,0012A000023Xr06QAC,11/24/2004,0,0062A00000mo9stQAA,1/8/2004,11/24/2004 0:00,Property Sale,TRUE,,2004 1,1,2004,Investment Sales,Office,Office
0062A00000moIoWQAU,0012A000023XlmxQAC,1/9/2004,0,0062A00000moIoWQAU,1/27/2004,1/9/2004 0:00,Floating-Rate,TRUE,,2004 1,1,2004,Debt,Office,Office
0062A00000mo8QQQAY,0012A000023XpW5QAK,4/22/2004,0,0062A00000mo8QQQAY,4/19/2004,4/15/2004 0:00,Fixed-rate,TRUE,,2004 2,2,2004,Debt,Office,Office
0062A00000moJV5QAM,0012A000023XrNyQAK,3/31/2004,0,0062A00000moJV5QAM,2/19/2004,3/31/2004 0:00,Construction Loan,TRUE,,2004 1,1,2004,Debt,Office,Office
0062A00000moBK4QAM,0012A000023Xt9AQAS,6/18/2004,0,0062A00000moBK4QAM,3/27/2004,6/10/2004 0:00,Fixed-rate,TRUE,0,2004 1,1,2004,Debt,Office,Office
0062A00000moB8rQAE,0012A000024GO3MQAW,6/25/2004,0,0062A00000moB8rQAE,3/27/2004,6/25/2004 0:00,Fixed-rate,TRUE,0,2004 1,1,2004,Debt,Office,Office
