id_accs,active_deals,activity_count,buyer_book,servicing_contract,investor_type,cmbs,consultant,correspondent,foreign,master_servicer,lender_book,loan_sales_book,loan_servicing,num_deals_as_client,num_deals_as_investor,number_of_properties,number_of_related_deals,number_of_related_properties,number_of_won_deals_as_client
0012A000023XtcOQAS,23,14493,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,18,5,14,44,17,10
0012A000023XzwSQAS,2,3539,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,2,15,2,16,0
0012A000024GOiQQAW,25,29616,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,22,3,134,32,145,20
0012A000023Y4eLQAS,1,266,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1,1,1,0
0012A000023XrGvQAK,1,193,TRUE,FALSE,Pension Fund,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,2,1,2,0
0012A000023XxF2QAK,4,4666,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3,1,1,4,1,2
0012A000023Y2tEQAS,1,0,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1,1,1,0
0012A000023Y8dnQAC,1,1504,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,0,1,1,1,1,0
0012A000023XxO9QAK,1,6363,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,9,2,10,0
0012A000023Y6iKQAS,1,6465,TRUE,FALSE,Advisor/Equity Fund,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,1,2,1,0
0012A000023Xq3nQAC,12,7944,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9,3,9,21,12,7
0012A000023Xp1rQAC,3,14221,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,1,15,7,15,1
0012A000023XooFQAS,21,12689,TRUE,FALSE,REIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,19,2,130,23,148,11
0012A000023Y030QAC,2,1937,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,2,40,2,41,0
0012A000023XoosQAC,2,11016,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,2,4,3,4,0
0012A000023XpVMQA0,1,8486,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,1,3,2,3,0
0012A000023YGEBQA4,6,851,FALSE,FALSE,Agency,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,6,1,6,13,0
0012A00002Dp3dLQAR,293,44,FALSE,TRUE,Agency,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,290,0,257,14,3
0012A000023Xoq3QAC,6,7863,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,2,28,7,30,3
0012A000023Y2lPQAS,17,14017,TRUE,FALSE,REIT,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,15,2,189,32,217,9
0012A000023Xor2QAC,3,15335,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,3,0,15,5,15,2
0012A000023XorXQAS,2,18039,TRUE,FALSE,Advisor/Equity Fund,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,2,2,3,2,0
0012A000023XubdQAC,4,17040,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,3,95,7,96,1
0012A000026WWcdQAG,1,0,FALSE,FALSE,Property Owner,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1,0,1,0
0012A000023Xos6QAC,29,43943,TRUE,FALSE,REIT,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,25,4,145,49,167,20
0012A000023XuvvQAC,3,20578,TRUE,FALSE,REIT,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,2,13,3,13,0
0012A000023Y37rQAC,2,428,FALSE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5,4,6,0
0012A000023Y0dlQAC,1,1362,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,5,1,5,0
0012A000023YCbRQAW,1,4285,FALSE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1,1,1,0
0012A000023XxXrQAK,54,2616,TRUE,TRUE,Life Insurance Company,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,54,0,54,26,0
0012A000023Y1IFQA0,1,3246,FALSE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,2,1,2,0
0012A000023XqZlQAK,6,3345,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,2,16,8,27,4
0012A000023Xy37QAC,4,1616,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,2,9,4,9,2
0012A000023XtbnQAC,16,1553,TRUE,FALSE,Bank / Thrift,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,16,0,17,9,0
0012A000023Y53QQAS,1,3685,TRUE,FALSE,Advisor/Equity Fund,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,6,2,6,0
0012A000023Xot5QAC,8,17775,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5,3,42,10,58,4
0012A000023XqjUQAS,2,1063,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,19,2,19,0
0012A000023YEz7QAG,3,15073,TRUE,FALSE,REIT,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,3,109,4,111,0
0012A000023YCmiQAG,1,4293,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,3,2,3,0
0012A000023XotUQAS,7,13040,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6,1,6,17,6,5
0012A000023Y0FVQA0,1,2448,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1,2,1,0
0012A000026WWofQAG,0,3,TRUE,FALSE,Property Owner,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,0,13,0,13,0
0012A000023Xu7vQAC,4,20713,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,4,0,6,7,9,1
0012A000024GPBpQAO,0,19,TRUE,FALSE,Account,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,0,99,0,109,0
0012A000026WQ21QAG,0,0,TRUE,FALSE,Property Owner,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,0,82,0,82,0
0012A00002Bg1z6QAB,0,0,TRUE,FALSE,Account,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,0,2,0,4,0
0012A000023YBhjQAG,1,0,FALSE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,2,1,2,0
0012A000023YAs4QAG,1,0,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,1,3,1,3,0
0012A000029YGo3QAG,0,22460,TRUE,FALSE,Property Owner,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,0,90,17,91,0
0012A000023XothQAC,1,2993,TRUE,FALSE,Advisor/Equity Fund,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,2,1,3,0
0012A000023XoufQAC,4,13213,TRUE,FALSE,REIT,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1,3,272,10,273,1
0012A000023YBa6QAG,28,31350,TRUE,FALSE,Advisor/Equity Fund,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,17,11,26,44,33,7
0012A000023XqZmQAK,1,12564,TRUE,FALSE,Advisor/Equity Fund,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,1,11,3,11,0
0012A000023XtkMQAS,10,1219,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,2,48,19,48,8
0012A000023XouzQAC,13,5570,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,3,28,15,30,10
0012A000023XrgvQAC,1,3098,FALSE,TRUE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,1,0,1,1,0
0012A00002D05qpQAB,0,63,TRUE,FALSE,Property Owner,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,0,4,0,35,0
0012A000023XovYQAS,52,27880,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,48,4,68,83,94,37
0012A000023YAk7QAG,1,308,FALSE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,5,1,5,0
0012A000023YBT1QAO,1,1937,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,1,1,1,1,0
0012A000023YIEZQA4,2,885,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,29,2,29,0
0012A000023XovdQAC,2,4185,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,2,4,5,4,0
0012A000023XqKjQAK,2,7081,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,1,4,7,4,1
0012A000023XovjQAC,20,28181,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,19,1,26,36,28,16
0012A000024GNPMQA4,1,3743,TRUE,FALSE,Account,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,3,5,3,0
0012A000023Y144QAC,4,811,TRUE,FALSE,Bank / Thrift,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,4,0,5,3,0
0012A000023YBahQAG,4,4768,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,1,1,8,2,3
0012A000023YGDzQAO,1,549,TRUE,FALSE,Corporate Investor/User,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,2,2,2,0
0012A000023Y7w6QAC,1,7033,TRUE,FALSE,Advisor/Equity Fund,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,1,2,3,2,0
0012A000023XzbwQAC,8,16480,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6,2,3,13,8,1
0012A000023YCt4QAG,6,12737,TRUE,FALSE,Advisor/Equity Fund,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,5,1,1,17,1,4
0012A000023Y37lQAC,10,3102,FALSE,FALSE,Bank / Thrift,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,10,6,12,13,0
0012A000023XowxQAC,1,5262,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,1,20,1,20,0
0012A000023Xox0QAC,1,8318,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,1,9,3,11,0
0012A000029YEUiQAO,0,0,TRUE,FALSE,Property Owner,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,0,2,0,2,0
0012A00002EpoC4QAJ,0,1353,TRUE,FALSE,Unknown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,6,11,10,2
0012A000023XoxZQAS,12,41364,TRUE,FALSE,REIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10,2,389,18,401,8
0012A000023XoxaQAC,3,31159,TRUE,FALSE,Advisor/Equity Fund,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,1,2,42,7,42,0
0012A000023Xoy4QAC,4,698,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,1,2,6,2,3
0012A000023XoyKQAS,11,1281,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,11,0,4,13,4,9
0012A000023Xz70QAC,11,5041,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,6,5,16,15,18,5
0012A000023Y2pRQAS,2,3303,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,1,7,12,7,1
0012A000023XualQAC,6,4911,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5,1,1,6,1,0
0012A000023Y7vBQAS,16,8511,TRUE,FALSE,Advisor/Equity Fund,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,15,1,26,22,34,9
0012A000023YGFzQAO,24,9395,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,22,2,6,31,7,19
0012A000023Y2XKQA0,3,4921,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,3,2,3,2,0
0012A000023XtvYQAS,2,23937,TRUE,FALSE,Advisor/Equity Fund,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,2,3,2,4,0
0012A000023Y4rQQAS,3,363,TRUE,FALSE,Corporate Investor/User,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,2,5,4,6,1
0012A000023YHB0QAO,7,3216,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4,3,8,8,8,2
0012A000023XyCnQAK,1,1278,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,1,1,1,0
0012A00002Bg1hfQAB,1,3256,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,12,2,12,0
0012A000023XozGQAS,50,5129,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,45,5,3,105,5,44
0012A000023YLEcQAO,14,9007,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,13,1,1,18,1,11
0012A000023XyWyQAK,1,764,FALSE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1,1,1,0
0012A000023XyVOQA0,1,0,FALSE,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1,1,1,0
0012A000023Xp0xQAC,1,4205,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,4,1,4,0
0012A000026WKkpQAG,0,0,TRUE,FALSE,Property Owner,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,0,25,0,25,0
0012A000023XuZvQAK,10,6188,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,8,2,8,15,9,7
0012A000024GNxPQAW,20,23942,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,14,6,11,35,18,7
0012A000023YH0qQAG,1,251,FALSE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1,1,1,0
0012A000023Xp1lQAC,1,12753,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,1,1,2,1,0
0012A00002BFJa3QAH,2,14824,TRUE,FALSE,Account,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,3,4,3,0
0012A000023YBGrQAO,8,7264,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6,2,1,12,3,4
0012A000023YKvUQAW,9,14033,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,9,34,10,34,0
0012A000023XudqQAC,1,1550,TRUE,FALSE,Advisor/Equity Fund,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,1,1,2,1,0
0012A000023Xp4VQAS,2,18091,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,1,1,3,1,0
0012A000023Y2MPQA0,8,445,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,8,0,4,8,4,5
0012A000023Y0b7QAC,4,507,FALSE,FALSE,Bank / Thrift,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,4,0,5,1,0
0012A000023XtSeQAK,3,1225,FALSE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,3,0,1,8,4,0
0012A000026WOEFQA4,0,0,TRUE,FALSE,Property Owner,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,0,15,0,15,0
0012A000023Xp4hQAC,3,13719,TRUE,FALSE,REIT,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,3,7,3,7,0
0012A000026WVbHQAW,0,0,TRUE,FALSE,Property Owner,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,0,5,0,5,0
0012A000023Y8tfQAC,7,11142,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,7,0,18,14,22,5
0012A000023Xp4uQAC,25,3897,FALSE,FALSE,Bank / Thrift,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2,23,5,27,46,1
0012A000023Xp4zQAC,8,648,FALSE,FALSE,Bank / Thrift,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,7,0,11,6,1
0012A000023XuahQAC,9,2435,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8,1,10,10,11,8
0012A000023YCajQAG,1,1095,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1,1,1,0
0012A000023Xp5UQAS,7,1346,FALSE,FALSE,Credit/Specialty Finance Company,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,7,0,8,1,0
0012A000023Y1EMQA0,2,2460,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,1,1,2,1,1
0012A000023Xp6gQAC,20,32259,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,15,5,17,29,24,11
0012A000023Y8l3QAC,7,2014,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,3,4,9,8,9,3
0012A000023YAFWQA4,15,13732,TRUE,FALSE,Credit/Specialty Finance Company,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,11,4,5,26,19,11
0012A000023XxJ9QAK,21,7364,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,15,6,20,25,21,15
0012A000023Y0MNQA0,49,3957,TRUE,FALSE,Bank / Thrift,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,49,0,50,53,0
0012A000023Xp82QAC,10,13063,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,3,4,19,6,7
0012A000023Xp8NQAS,5,17959,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4,1,48,6,49,3
0012A000023YFOWQA4,3,355,FALSE,FALSE,Bank / Thrift,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,3,2,3,6,0
0012A000023YBKeQAO,2,73,FALSE,FALSE,Advisor/Equity Fund,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,5,2,5,1
0012A000023Y2BjQAK,9,908,TRUE,FALSE,Bank / Thrift,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,0,9,0,9,6,0
0012A000023XpCUQA0,2,1592,TRUE,FALSE,Bank / Thrift,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,1,1,0,2,1,1
0012A000023XpDoQAK,1,2038,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,4,4,6,0
0012A000023XpEGQA0,2,4337,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,19,3,19,0
0012A000023YEneQAG,7,8836,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,4,4,8,4,3
0012A000023Y65hQAC,5,21581,TRUE,FALSE,REIT,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,3,35,14,38,1
0012A000023YBHVQA4,8,11070,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,7,1,104,11,104,7
0012A000023Xso0QAC,2,920,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,980,2,981,0
0012A000023XqSAQA0,5,7323,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,1,11,7,14,0
0012A000023YGKgQAO,16,3429,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,13,3,7,22,10,11
0012A000023Y1IuQAK,5,17001,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1,4,4,9,6,1
0012A000023YEYSQA4,1,3140,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,1,1,1,0
0012A000023YBduQAG,7,19612,TRUE,FALSE,Advisor/Equity Fund,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1,6,9,11,9,1
0012A000023XyfLQAS,1,5443,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,21,5,21,0
0012A000023YAeRQAW,1,9772,TRUE,FALSE,Corporate Investor/User,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,8,2,8,0
0012A000023Y2OOQA0,14,12480,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,12,2,2,23,3,9
0012A000023YFA0QAO,1,0,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,1,2,1,0
0012A000023XpFjQAK,16,8605,TRUE,FALSE,Credit/Specialty Finance Company,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,13,3,0,30,1,13
0012A000023Y3BkQAK,1,13205,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,22,1,22,0
0012A000023XuXoQAK,8,2037,TRUE,FALSE,Bank / Thrift,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,1,7,2,7,7,1
0012A000023YD5xQAG,2,4428,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,18,3,19,0
0012A000023YBDWQA4,1,908,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,2,1,2,0
0012A000023Y0bbQAC,11,22481,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,7,4,54,22,59,7
0012A000023XpHZQA0,5,4101,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4,1,5,6,5,4
0012A000023XwniQAC,2,1614,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,1,1,2,1,0
0012A000023Y8mHQAS,7,154,FALSE,FALSE,Bank / Thrift,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,7,2,7,6,0
0012A000023XpInQAK,1,5296,TRUE,FALSE,Private Investor/Developer,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,1,12,1,12,0
